id,codigo,nome,descricao,categoria_id,marca_id,calibre_id,tipo_id,funcionamento_id,preco_fornecedor,desconto_fornecedor,frete,margem,ipi,ipi_tipo,difal,imposto_venda,custo_total,preco_a_vista,lucro_liquido_real,lucro_alvo,preco_final,criado_em,atualizado_em,foto_url,promo_ativada,promo_preco_fornecedor,promo_data_inicio,promo_data_fim,slug,visivel_loja,estoque_disponivel,destaque_home,meta_title,meta_description,tags_palavras_chave,descricao_longa,especificacoes_tecnicas,eh_lancamento,eh_outdoor,requer_documentacao,descricao_comercial,nome_comercial
220,75005763,"PIST TAURUS PT 92/17 .9MM 5"" INFO",,2,1,4,1,2,5897.00,2.00,0.00,0.00,0.00,%,26.00,9.00,7281.62,9209.47,1099.00,1099.00,0.00,2025-11-01 10:33:19.699522-03:00,2026-02-13 16:26:36.733529-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/220/fac25332166148aab1785d482f9853a5.png,,,,,pist-taurus-pt-9217-9mm-5-info,True,,,,,,,,,,,,
221,TAU00014,"PIST TAURUS TH9C/13+1 .9MM 3,5"" TENEF",,2,1,4,1,2,5960.00,1.99,0.00,0.00,0.00,%,26.00,9.00,7360.16,9295.78,1099.00,1099.00,0.00,2025-11-01 10:33:34.196065-03:00,2026-02-13 16:26:36.733531-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/221/702873988fa04236afe5c95108191f1b.png,,,,,pist-taurus-th9c131-9mm-35-tenef,True,,,,,,,,,,,,
222,TAU00095,PIST TAURUS TS9 GRAPHENE 9MM 2X17T CGF,,2,1,4,1,2,6201.00,2.00,0.00,20.00,0.00,%,26.00,9.00,7656.99,9359.78,860.41,0.00,9359.78,2025-11-01 10:33:43.832382-03:00,2026-02-13 16:26:36.733534-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/222/e2fad53966d14a30b01321ec4ac92d7f.png,,,,,pist-taurus-ts9-graphene-9mm-2x17t-cgf,True,,,,,,,,,,,,
223,TAU00003,PIST TAURUS TS9 9x19 3x17 4POL TENEF,,2,1,4,1,2,6238.00,2.00,0.00,21.00,0.00,%,26.00,9.00,7702.68,9750.23,1170.03,0.00,0.00,2025-11-01 10:33:38.231929-03:00,2026-02-13 16:26:36.733537-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/223/c26f24a334084cdfb500f46d3cbda1d6.png,False,0.00,,,pist-taurus-ts9-9x19-3x17-4pol-tenef,True,,,,,,,,,,,,
224,TAU00075,PIST TAURUS TS9C 9MM 1X13T 1X17T CGF,,2,1,4,1,2,6201.00,2.00,0.00,0.00,0.00,%,26.00,9.00,7656.99,9621.97,1099.00,1099.00,0.00,2025-11-01 10:33:37.420159-03:00,2026-02-13 16:26:36.733540-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/224/55af7679eb6c49698d13d8bd3bb3dbec.png,False,0.00,,,pist-taurus-ts9c-9mm-1x13t-1x17t-cgf,True,,,,,,,,,,,,
225,MEC00007,CARREGADOR GX4 9MM/38TPC 11T EXTENS MECGAR,,19,12,4,14,,229.00,2.00,0.00,45.00,0.00,%,26.00,9.00,282.77,514.13,185.09,0.00,514.13,2025-11-01 10:33:46.435730-03:00,2026-02-13 16:26:36.733543-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/225/e39dbe48223c4f4d8758cd3949b585c4.png,,,,,carregador-gx4-9mm38tpc-11t-extens-mecgar,True,,,,,,,,,,,,
226,MEC00008,CARREGADOR GX4 9MM/38TPC 11T MECGAR,,19,12,4,14,,229.00,2.00,0.00,45.00,0.00,%,26.00,9.00,282.77,514.13,185.09,0.00,514.13,2025-11-01 10:33:47.243286-03:00,2026-02-13 16:26:36.733546-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/226/93885f0d3ba14879aa2acd88684ebcd1.png,,,,,carregador-gx4-9mm38tpc-11t-mecgar,True,,,,,,,,,,,,
227,MEC00005,CARREGADOR GX4 CARREY 9MM/38TPC 15T MECGAR,,19,12,4,14,,255.32,2.00,0.00,45.00,0.00,%,26.00,9.00,315.27,573.21,206.35,0.00,573.21,2025-11-01 10:33:48.839596-03:00,2026-02-13 16:26:36.733549-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/227/3e4eb2143765475994fd929acb46eaca.png,,,,,carregador-gx4-carrey-9mm38tpc-15t-mecgar,True,,,,,,,,,,,,
228,10034991,"CAR CBC RIO GRANDE 357MAG 20"" OX MAD",,6,9,12,1,1,6684.56,2.00,0.00,20.00,0.00,%_dentro,26.00,9.00,8254.09,10317.62,1134.94,0.00,0.00,2025-11-01 10:33:55.299875-03:00,2026-02-13 16:26:36.733552-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/228/a31a6a73b85545f2b2566dcebea6c3c9.png,False,0.00,,,car-cbc-rio-grande-357mag-20-ox-mad,True,,,,,,,,,,,,
231,TAU00001,PIST G2C 9MM 3x12 3.27POL CARB FOSCO,,,,,,,3925.60,2.00,0.00,26.00,0.00,%_dentro,26.00,9.00,4847.33,6550.45,1113.58,0.00,0.00,2025-11-01 10:33:39.035652-03:00,2026-02-13 16:26:36.733557-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/231/15360639ea2f48b2ac412c4661e0eeb9.png,True,0.00,,,pist-g2c-9mm-3x12-327pol-carb-fosco,True,,,,,,,,,,,,
232,79000263,PIST CZ P10C .380 AUTO,,2,13,13,1,2,5785.50,2.00,0.00,21.00,0.00,%_dentro,29.00,9.00,7314.03,9258.26,1110.99,0.00,0.00,2025-11-01 10:33:54.484046-03:00,2026-02-13 16:26:36.733560-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/232/93684196c9a24d5f9f108e0990b2a67d.png,True,0.00,,,pist-cz-p10c-380-auto,True,,,,,,,,,,,,
233,79000261,PIST CZ P7 .380 AUTO,,2,13,13,1,2,7561.50,2.00,0.00,19.50,0.00,%_dentro,29.00,9.00,9559.25,11874.84,1246.86,0.00,0.00,2025-11-01 10:33:58.519918-03:00,2026-02-13 16:26:36.733563-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/233/e0b1bc0d0739402cb8b3cdb66ff9d005.png,True,0.00,,,pist-cz-p7-380-auto,True,,,,,,,,,,,,
234,79000266,PIST CZ SHADOW 2 BLUE .380 OU 9MM,,2,13,13,1,2,18362.40,2.00,0.00,18.00,0.00,%_dentro,29.00,9.00,23213.75,28309.45,2547.85,0.00,0.00,2025-11-01 10:33:59.331672-03:00,2026-02-13 16:26:36.733566-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/234/8841141f2aeb4e6bb521ef8ef9fcb150.png,False,0.00,,,pist-cz-shadow-2-blue-380-ou-9mm,True,,,,,,,,,,,,
255,21170,MUNICAO REMINGTON CAL 22WMR 40GR RN CX 50,,29,18,15,3,,236.50,0.00,0.00,30.00,0.00,%,29.00,9.00,305.08,435.84,91.53,0.00,0.00,2025-11-07 11:00:41.450180-03:00,2026-02-20 14:55:56.313125-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/255/f830abc0fad146c493af33784f2067e7.png,False,0.00,,,municao-remington-calibre-22-wmr-magnum-40gr-jsp-50-unidades,True,,False,Munição Remington Calibre .22 WMR (Magnum) 40gr JSP – Caixa com 50 Unidades,"Compre Munição Remington .22 WMR (Magnum) na M4 Tática em Teresina. Alta velocidade, trajetória plana e precisão americana para seu rifle ou revólver. Confira!",,"<h1>Munição Remington .22 WMR 40gr JSP - Performance Magnum Superior</h1>

<p>A <strong>Munição Remington .22 WMR (Magnum)</strong> é a escolha de atiradores que necessitam de mais alcance e energia do que o calibre .22 LR pode oferecer. Disponível na M4 Tática, esta munição utiliza a lendária engenharia da Remington para proporcionar uma trajetória plana e uma precisão consistente, sendo ideal para o tiro de precisão a médias distâncias e controle de pequenos animais invasores.</p>

<h2>Energia Terminal e Expansão Controlada</h2>

<p>Equipada com um projétil de 40 grains do tipo <strong>JSP (Jacketed Soft Point - Ponta Macia Encamisada)</strong>, esta munição oferece uma performance terminal excelente. A camisa metálica garante que o projétil mantenha sua integridade durante o voo para máxima precisão, enquanto a ponta de chumbo exposta permite uma expansão confiável ao atingir o alvo, garantindo uma transferência de energia hidrostática eficiente.</p>

<h2>Principais Destaques da Remington .22 WMR</h2>

<ul>
	<li><strong>Velocidade Magnum:</strong> Trajetória muito mais reta e maior alcance útil em comparação aos calibres rimfire padrão.</li>
	<li><strong>Projétil JSP:</strong> O design de ponta macia garante penetração com expansão, ideal para controle de fauna.</li>
	<li><strong>Confiabilidade Remington:</strong> Fabricação com primers e pólvoras premium que garantem ignição instantânea.</li>
	<li><strong>Versatilidade de Uso:</strong> Desempenho excepcional em rifles de ferrolho, carabinas semiautomáticas e revólveres Magnum.</li>
	<li><strong>Qualidade Importada:</strong> Produzida nos EUA sob os mais rígidos padrões de controle balístico.</li>
</ul>

<h2>Especificações Técnicas</h2>

<table>
	<tbody>
		<tr>
			<td><strong>Marca</strong></td>
			<td>Remington (EUA)</td>
		</tr>
		<tr>
			<td><strong>Calibre</strong></td>
			<td>.22 WMR (Winchester Magnum Rimfire)</td>
		</tr>
		<tr>
			<td><strong>Peso do Projétil</strong></td>
			<td>40 Grains (2,59 gramas)</td>
		</tr>
		<tr>
			<td><strong>Tipo de Projétil</strong></td>
			<td>JSP (Jacketed Soft Point / Ponta Macia Encamisada)</td>
		</tr>
		<tr>
			<td><strong>Velocidade de Saída</strong></td>
			<td>Aprox. 1.910 fps</td>
		</tr>
		<tr>
			<td><strong>Energia na Boca</strong></td>
			<td>Aprox. 324 ft-lbs</td>
		</tr>
		<tr>
			<td><strong>Embalagem</strong></td>
			<td>Caixa com 50 unidades</td>
		</tr>
	</tbody>
</table>

<h2>Tecnologia e Potência na M4 Tática</h2>

<p>Na M4 Tática em Teresina-PI, trazemos o que há de melhor em munições importadas para o atirador piauiense. A Remington .22 Magnum é sinônimo de confiança para quem busca resultados reais. Lembre-se: a venda de munição é controlada e exige a apresentação do CRAF da arma e documento de identificação válidos conforme a legislação vigente.</p>

<p>Deseja saber mais sobre a compatibilidade desta munição com seu revólver ou rifle? Fale com nossa equipe técnica!</p>

<p><a href=""https://wa.me/558630255885?text=Oi%2C%20estou%20vindo%20do%20site%2C%20quero%20informa%C3%A7%C3%A3o%20sobre%20a%20Remington%2022%20Magnum"" rel=""noopener"" target=""_blank""><strong>✅ Clique aqui para falar conosco pelo WhatsApp!</strong></a></p>",{},False,False,True,Potência Magnum com precisão americana: a .22 WMR da Remington entrega alta velocidade e energia terminal superior para resultados decisivos no campo ou no estande.,Munição Remington Calibre .22 WMR (Magnum) 40gr JSP – Caixa com 50 Unidades
272,10025848,CART CBC .22LR CHOG 40GR TARGET 300 C,,28,3,3,3,,264.81,0.00,0.00,30.00,0.00,%,26.00,9.00,333.66,476.66,100.10,0.00,0.00,2025-11-07 11:00:41.450234-03:00,2026-02-20 14:19:41.684055-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/272/62573aa844d74ecea42282ac119a3168.png,False,0.00,,,municao-cbc-calibre-22lr-target-40gr-chog-lata-300-unidades,True,,False,Munição CBC Calibre .22 LR Target 40gr - Lata com 300 Unidades,"Compre Munição CBC .22 LR Target na M4 Tática em Teresina. Lata com 300 unidades, alta precisão e o melhor custo-benefício para seu treino e competição. Confira",,"<h1>Munição CBC .22 LR Target 40gr - Performance e Economia</h1>

<p>A <strong>Munição CBC .22 LR Target</strong> foi desenvolvida para atiradores que buscam consistência e precisão em cada disparo. Disponível na M4 Tática, esta linha é reconhecida pela sua balística estável, sendo a escolha ideal para treinamentos intensivos, competições de precisão e para o adestramento de novos atiradores que desejam dominar os fundamentos do tiro esportivo.</p>

<h2>Consistência para o Tiro de Precisão</h2>

<p>O projétil de 40 grains <strong>CHOG (Chumbo Ogival)</strong> da linha Target possui um controle de qualidade rigoroso em sua fabricação, garantindo que o peso e o diâmetro sejam uniformes. Isso se traduz em uma velocidade de boca constante, resultando em grupos de tiro mais agrupados e previsíveis. Além disso, sua carga de pólvora é otimizada para manter a limpeza do cano por mais tempo, garantindo o funcionamento perfeito em armas semiautomáticas e de repetição.</p>

<h2>Principais Destaques da CBC .22 LR Target</h2>

<ul>
	<li><strong>Alta Precisão:</strong> Desenvolvida para oferecer o melhor desempenho em alvos de papel e silhuetas metálicas.</li>
	<li><strong>Lata Econômica:</strong> Embalagem com 300 unidades que facilita o transporte e garante o melhor custo por disparo.</li>
	<li><strong>Funcionamento Impecável:</strong> Ciclagem confiável em pistolas e rifles semiautomáticos de diversas marcas.</li>
	<li><strong>Projétil CHOG 40gr:</strong> O peso clássico que oferece estabilidade de voo e baixo recuo.</li>
	<li><strong>Versatilidade:</strong> Ideal tanto para o lazer quanto para o treinamento técnico de alto nível.</li>
</ul>

<h2>Especificações Técnicas</h2>

<table>
	<tbody>
		<tr>
			<td><strong>Marca</strong></td>
			<td>CBC (Companhia Brasileira de Cartuchos)</td>
		</tr>
		<tr>
			<td><strong>Calibre</strong></td>
			<td>.22 LR (Long Rifle)</td>
		</tr>
		<tr>
			<td><strong>Peso do Projétil</strong></td>
			<td>40 Grains (2,59 gramas)</td>
		</tr>
		<tr>
			<td><strong>Tipo de Projétil</strong></td>
			<td>CHOG (Chumbo Ogival)</td>
		</tr>
		<li><strong>Velocidade</strong></td>
			<td>Standard Velocity (Velocidade Padrão)</td>
		</tr>
		<tr>
			<td><strong>Embalagem</strong></td>
			<td>Lata com 300 unidades</td>
		</tr>
		<tr>
			<td><strong>Aplicação</strong></td>
			<td>Tiro Esportivo / Treinamento / Precisão</td>
		</tr>
	</tbody>
</table>

<h2>Abasteça seu Treino na M4 Tática</h2>

<p>Na M4 Tática em Teresina-PI, apoiamos o seu desenvolvimento no esporte. A lata de 300 unidades da Target é o item que não pode faltar no seu acervo para garantir que seu treino seja produtivo e econômico. Lembre-se: a venda de munição é controlada e exige a apresentação do CRAF e documento de identificação válidos.</p>

<p>Deseja garantir o seu estoque para a próxima etapa do campeonato? Fale conosco agora!</p>

<p><a href=""https://wa.me/558630255885?text=Oi%2C%20estou%20vindo%20do%20site%2C%20quero%20informa%C3%A7%C3%A3o%20sobre%20a%20Municao%2022LR%20Target%20300un"" rel=""noopener"" target=""_blank""><strong>✅ Clique aqui para falar conosco pelo WhatsApp!</strong></a></p>",{},False,False,False,Precisão máxima e alto rendimento: a munição Target da CBC em embalagem econômica. O padrão de qualidade que seu treino exige com o custo-benefício que você procura.,Munição CBC Calibre .22 LR Target 40gr - Lata com 300 Unidades
39,10022282,"ESP CBC MILITARY 3.0 COR FIXA 12/16"" CBC00088",,5,3,6,1,1,4488.93,2.00,0.00,0.00,0.00,%,26.00,9.00,5542.93,7298.83,1099.00,1099.00,0.00,2025-11-01 10:31:36.836293-03:00,2026-02-24 08:33:50.693074-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/39/36ab41bebaf84e57a772ddd34071674a.png,True,0.00,,,espingarda-cbc-pump-military-3-0-calibre-12-16-polegadas-coronha-fixa,True,,False,"Espingarda CBC Pump Military 3.0 .12GA 16"" Coronha Fixa | M4 Tática",Compre a Espingarda CBC Military 3.0 de 16 polegadas na M4 Tática em Teresina. O equilíbrio perfeito entre manobrabilidade e precisão no calibre .12. Confira agora!,,"<h1>Espingarda CBC Pump Military 3.0 .12GA - Cano 16"" (O Equilíbrio Tático)</h1>

<p>A <strong>Espingarda CBC Military 3.0</strong> na versão de 16 polegadas é considerada por muitos especialistas como a configuração mais equilibrada da linha. Disponível na M4 Tática, este modelo foi desenhado para oferecer uma resposta rápida em situações de defesa, mantendo uma excelente estabilidade de disparo e precisão, mesmo com o uso de balotes.</p>

<h2>Performance Versátil e Robusta</h2>

<p>Com um cano de <strong>16 polegadas (406mm)</strong>, esta Military 3.0 permite uma movimentação fluida em ambientes fechados, sem sacrificar a velocidade de saída do projétil. A <strong>coronha fixa em polímero</strong> de alta resistência garante um apoio firme e confortável, essencial para o controle do recuo do calibre .12. Seu sistema Pump-Action é mundialmente famoso pela confiabilidade, sendo capaz de ciclar diversos tipos de munição sem interrupções, o que a torna a parceira ideal para segurança patrimonial e defesa residencial.</p>

<h2>Principais Destaques da Military 3.0 - 16 Polegadas</h2>

<ul>
	<li><strong>Cano de 16"":</strong> Comprimento ideal que equilibra manuseio compacto e performance balística.</li>
	<li><strong>Capacidade 5+1:</strong> Excelente autonomia para uma plataforma ágil e leve.</li>
	<li><strong>Sistema Pump-Action:</strong> Mecânica simplificada e robusta para uso sob condições extremas.</li>
	<li><strong>Massa de Mira com Fibra Óptica:</strong> Rapidez no enquadramento do alvo em qualquer condição de luz.</li>
	<li><strong>Trilho Picatinny:</strong> Pronta para a instalação de lanternas, lasers ou miras ópticas (Red Dots).</li>
</ul>

<h2>Especificações Técnicas</h2>

<table>
	<tbody>
		<tr>
			<td><strong>Marca</strong></td>
			<td>CBC (Companhia Brasileira de Cartuchos)</td>
		</tr>
		<tr>
			<td><strong>Modelo</strong></td>
			<td>Military 3.0 (Coronha Fixa)</td>
		</tr>
		<tr>
			<td><strong>Calibre</strong></td>
			<td>.12 GA (Câmara 3"" Magnum)</td>
		</tr>
		<tr>
			<td><strong>Comprimento do Cano</strong></td>
			<td>16"" (406mm)</td>
		</tr>
		<tr>
			<td><strong>Capacidade</strong></td>
			<td>5 + 1 Disparos</td>
		</tr>
		<tr>
			<td><strong>Peso</strong></td>
			<td>Aprox. 2,9 kg</td>
		</tr>
		<tr>
			<td><strong>Acabamento</strong></td>
			<td>Oxidado Negro</td>
		</tr>
	</tbody>
</table>

<h2>Prontidão e Eficiência na M4 Tática</h2>

<p>Na M4 Tática em Teresina-PI, focamos na qualidade do seu equipamento de defesa. A Military 3.0 de 16 polegadas oferece a confiança que você precisa com a agilidade que o cenário exige. Lembre-se: a venda de armas de fogo é controlada e exige autorização de compra e documentação válida (PF ou EB/CAC) conforme a legislação vigente.</p>

<p>Deseja testar a ergonomia da coronha fixa de 16""? Fale com nossa equipe técnica!</p>

<p><a href=""https://wa.me/558630255885?text=Oi%2C%20estou%20vindo%20do%20site%2C%20quero%20informa%C3%A7%C3%A3o%20sobre%20a%20CBC%20Military%2016%20polegadas"" rel=""noopener"" target=""_blank""><strong>✅ Clique aqui para falar conosco pelo WhatsApp!</strong></a></p>",{},False,False,True,O equilíbrio tático definitivo: a Military 3.0 com cano de 16 polegadas une a agilidade necessária para ambientes restritos com a precisão ideal para médias distâncias. Força e versatilidade em 12 gauge.,"Espingarda CBC Pump Military 3.0 Calibre .12GA – Cano 16"" – Coronha Fixa"
172,TAU00157,CARREGADOR PT940 12T,,19,1,10,14,,217.00,2.00,0.00,45.00,0.00,%,26.00,9.00,267.95,487.18,175.38,0.00,487.18,2025-11-01 10:05:33.294849-03:00,2026-02-13 16:26:36.733407-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/172/af4430eca6534fb69cf9d822dad67020.png,,,,,carregador-pt940-12t,True,,,,,,,,,,,,
241,TAU00049,REV TAURUS RT 82S .38 SPL 6T 4POL INOX ALTO,,1,1,1,1,1,5203.00,2.00,0.00,25.00,0.00,%_dentro,26.00,9.00,6424.66,8566.22,1370.60,0.00,0.00,2025-11-01 10:31:12.712473-03:00,2026-02-13 16:26:36.733580-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/241/af43610053d441e79fe0b2e856bb0f81.png,,,,,rev-taurus-rt-82s-38-spl-6t-4pol-inox-alto,True,,,,,,,,,,,,
242,TAU00131,CARREGADOR TAURUS PT838 e TH380 18T,,19,1,13,14,,241.00,0.00,0.00,45.00,0.00,%_dentro,26.00,9.00,303.66,497.13,148.73,0.00,497.13,2025-11-01 10:05:33.297763-03:00,2026-02-13 16:26:36.733583-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/242/ce79758bd50d4482831bf6a72dfa5b9a.png,,,,,carregador-taurus-pt838-e-th380-18t,True,,,,,,,,,,,,
243,TAU00203,"REV TAURUS RT 992 .22LR/.22WMR 9T 6,5POL INOX FOS",,1,1,27,1,1,6636.00,2.00,0.00,20.00,0.00,%_dentro,26.00,9.00,8194.13,10242.67,1126.69,0.00,0.00,2025-11-01 10:33:41.435349-03:00,2026-02-13 16:26:36.733586-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/243/44d9cc8a3afb4afb924fc8af3c22a31f.png,,,,,rev-taurus-rt-992-22lr22wmr-9t-65pol-inox-fos,True,,,,,,,,,,,,
338,RF-S1-BLK,PIST REVINT STRIKE ONE CAL. 380ACP 17T 5POL BLK,,2,20,13,1,2,10150.00,0.00,350.00,20.00,0.00,%,29.00,9.00,13545.00,16931.25,1862.44,0.00,0.00,2026-02-12 10:56:25.549999-03:00,2026-02-13 16:26:36.733841-03:00,/m4-clientes-docs/produtos/fotos/temp/e02bc01b352547abb3e7d72f9b144c16.png#e02bc01b352547abb3e7d72f9b144c16.png,True,0.00,,,pist-revint-strike-one-cal-380acp-17t-5pol-blk,True,,,,,,,,,,,,
339,RF-S1-DST,PIST REVINT STRIKE ONE CAL. 380ACP 17T 5POL DESERT,,2,20,13,1,2,10150.00,0.00,350.00,20.00,0.00,%_dentro,29.00,9.00,13545.00,16931.25,1862.44,0.00,0.00,2026-02-12 10:58:09.319077-03:00,2026-02-13 16:26:36.733844-03:00,/m4-clientes-docs/produtos/fotos/temp/6441d93f0a0b4512b6ac970d1974ddbd.png#6441d93f0a0b4512b6ac970d1974ddbd.png,False,0.00,,,pist-revint-strike-one-cal-380acp-17t-5pol-desert,True,,,,,,,,,,,,
340,RF-S1-SVR,PIST REVINT STRIKE ONE CAL. 380ACP 17T 5POL SILVER,,2,20,13,1,2,10150.00,0.00,350.00,20.00,0.00,%_dentro,29.00,9.00,13545.00,16931.25,1862.44,0.00,0.00,2026-02-12 11:00:40.718185-03:00,2026-02-13 16:26:36.733847-03:00,/m4-clientes-docs/produtos/fotos/340/a83175eef7bc4cf08a717d06a4ea0af9.png,False,0.00,,,pist-revint-strike-one-cal-380acp-17t-5pol-silver,True,,,,,,,,,,,,
290,10029636,MUN CBC 38SPL EOPP 158GR NTA C,,33,3,1,3,,205.65,0.00,0.00,30.00,0.00,%,26.00,9.00,259.12,370.17,77.74,0.00,0.00,2025-11-07 11:00:41.450288-03:00,2026-02-20 18:15:16.675778-03:00,https://pub-1202e2896f1ad48f3caa5d520ab29ff0.r2.dev/produtos/fotos/290/3003ed28b2d84b5baf5aae69752455b7.png,False,0.00,,,mun-cbc-38spl-eopp-158gr-nta-c,True,,False,Munição CBC Calibre .38 SPL 158gr EOPP NTA – Caixa com 50 Unidades,"Compre Munição CBC .38 SPL NTA na M4 Tática em Teresina. Tecnologia atóxica livre de metais pesados, ideal para treinos saudáveis e armas limpas. Confira agora!",,"<h1>Munição CBC .38 SPL 158gr EOPP NTA - Tecnologia Atóxica de Elite</h1>

<p>A <strong>Munição CBC .38 Special NTA</strong> foi desenvolvida para oferecer o máximo de segurança operacional e proteção à saúde do atirador. Disponível na M4 Tática, a linha <em>Non-Toxic Ammunition</em> (NTA) é amplamente recomendada para treinamentos intensivos em ambientes fechados, pois sua formulação elimina a emissão de metais pesados (chumbo, bário e antimônio) durante a deflagração.</p>

<h2>Treino Limpo e Proteção para seu Revólver</h2>

<p>O projétil de 158 grains do tipo <strong>EOPP (Encamisado Total Ponta Plana)</strong> possui um revestimento metálico que isola completamente o chumbo, inclusive na base. Isso evita que o calor da combustão vaporize o metal, mantendo o ar do estande e o cano da sua arma muito mais limpos. Além de ser ecologicamente correta, a tecnologia NTA reduz o acúmulo de resíduos no mecanismo do revólver, facilitando a manutenção e garantindo precisão constante.</p>

<h2>Principais Destaques da CBC .38 SPL NTA</h2>

<ul>
	<li><strong>Tecnologia Atóxica:</strong> Espoleta e projétil livres de metais pesados, protegendo o sistema respiratório do atirador.</li>
	<li><strong>Projétil EOPP:</strong> Encamisamento total com ponta plana que garante estabilidade e marcações nítidas no alvo.</li>
	<li><strong>Ideal para Estandes Fechados:</strong> Baixa emissão de fumaça e resíduos tóxicos.</li>
	<li><strong>Menor Manutenção:</strong> Reduz drasticamente o chumbamento do cano e o acúmulo de sujeira no tambor.</li>
	<li><strong>Padrão de Qualidade CBC:</strong> Performance balística idêntica às munições de serviço de 158gr.</li>
</ul>

<h2>Especificações Técnicas</h2>

<table>
	<tbody>
		<tr>
			<td><strong>Marca</strong></td>
			<td>CBC (Companhia Brasileira de Cartuchos)</td>
		</tr>
		<tr>
			<td><strong>Calibre</strong></td>
			<td>.38 SPL (Special)</td>
		</tr>
		<tr>
			<td><strong>Peso do Projétil</strong></td>
			<td>158 Grains (10,24 gramas)</td>
		</tr>
		<tr>
			<td><strong>Tipo de Projétil</strong></td>
			<td>EOPP (Encamisado Total Ponta Plana - NTA)</td>
		</tr>
		<tr>
			<td><strong>Velocidade de Saída</strong></td>
			<td>Aprox. 755 fps</td>
		</tr>
		<tr>
			<td><strong>Energia na Boca</strong></td>
			<td>Aprox. 200 ft-lbs</td>
		</tr>
		<tr>
			<td><strong>Embalagem</strong></td>
			<td>Caixa com 50 unidades</td>
		</tr>
	</tbody>
</table>

<h2>Inovação Tecnológica na M4 Tática</h2>

<p>Na M4 Tática em Teresina-PI, selecionamos o que há de mais moderno para o seu conforto e segurança. A munição .38 SPL NTA é a evolução do tiro esportivo consciente. Lembre-se: a venda de munição é controlada e exige a apresentação do CRAF da arma e documento de identificação válidos conforme a legislação vigente.</p>

<p>É instrutor de tiro ou atira com frequência em ambientes confinados? A NTA é essencial para você. Fale com nossa equipe técnica!</p>

<p><a href=""https://wa.me/558630255885?text=Oi%2C%20estou%20vindo%20do%20site%2C%20quero%20informa%C3%A7%C3%A3o%20sobre%20a%20Municao%2038%20SPL%20NTA"" rel=""noopener"" target=""_blank""><strong>✅ Clique aqui para falar conosco pelo WhatsApp!</strong></a></p>",{},False,False,True,"Saúde e performance em cada disparo: a tecnologia NTA é livre de metais pesados, garantindo um ambiente de treino mais limpo e reduzindo drasticamente os resíduos na sua arma.",Munição CBC Calibre .38 SPL 158gr EOPP NTA – Caixa com 50 Unidades
